education,income,recency,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,num_deals_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,accepted_cmp3,accepted_cmp4,accepted_cmp5,accepted_cmp1,accepted_cmp2,response,age,total_days_active,total_mnt_spent,total_cmp_accepted,have_kids_or_teen,total_days_active_bins,total_mnt_spent_bins,marital_status_Married,marital_status_Used_to_marry
2,24711.0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,38,2047,58,0,0,0,2,1.0,0.0
5,45503.0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,45,2284,170,0,1,1,3,1.0,0.0
4,6560.0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,38,2258,373,0,0,1,4,0.0,0.0
5,71604.0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,1,75,2282,1196,1,0,1,8,1.0,0.0
2,27244.0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,41,2091,101,0,1,0,3,1.0,0.0
2,48752.0,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,51,2617,316,0,1,3,4,1.0,0.0
2,71434.0,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,58,2341,1400,2,1,1,8,1.0,0.0
2,90842.0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,72,2339,1424,0,0,1,8,0.0,0.0
4,88097.0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,1,42,2717,844,3,1,3,6,1.0,0.0
2,51948.0,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,45,2295,311,0,1,1,4,1.0,0.0
2,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,38,2449,1149,0,0,2,7,1.0,0.0
4,35876.0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,37,2118,129,0,0,0,3,1.0,0.0
2,40049.0,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,68,2294,32,0,1,1,0,0.0,1.0
2,39660.0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,1,38,2715,299,0,1,3,4,0.0,0.0
2,50127.0,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,58,2004,320,1,1,0,4,1.0,0.0
4,43263.0,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,43,2644,441,0,1,3,5,1.0,0.0
4,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,1,71,2694,1178,1,1,3,8,1.0,0.0
2,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,30,2544,85,0,0,3,2,1.0,0.0
1,24367.0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,38,2469,24,0,1,2,0,0.0,0.0
2,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,45,2544,112,0,1,3,3,0.0,0.0
3,26887.0,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,61,2538,30,0,1,2,0,1.0,0.0
5,50150.0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,37,2403,410,0,0,2,5,1.0,0.0
2,62061.0,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,44,2351,800,1,1,1,6,1.0,0.0
5,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,58,2395,1313,0,0,2,8,0.0,1.0
5,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,64,2426,1483,0,0,2,8,1.0,0.0
2,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,27,2300,1258,0,0,1,8,0.0,0.0
2,18227.0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,33,2638,28,0,1,3,0,1.0,0.0
2,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,55,2191,227,0,1,1,4,1.0,0.0
2,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,38,2648,1555,1,0,3,9,1.0,0.0
2,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,58,2495,861,0,1,2,6,0.0,0.0
2,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,42,2425,103,1,1,2,3,1.0,0.0
5,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,74,2055,634,0,0,0,5,0.0,0.0
2,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,57,2158,1918,0,0,0,9,0.0,0.0
4,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,49,2295,131,0,1,1,3,0.0,0.0
2,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,52,2647,586,0,1,3,5,1.0,0.0
1,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,28,2269,62,1,1,1,2,1.0,0.0
2,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,46,2426,447,0,1,2,5,0.0,1.0
3,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,70,2723,939,0,0,3,7,1.0,0.0
3,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,43,2386,797,1,1,2,6,0.0,1.0
4,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,62,2645,1143,0,1,3,7,0.0,0.0
2,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,44,2243,415,0,1,1,5,0.0,0.0
2,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,47,2180,30,0,1,0,0,1.0,0.0
4,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,52,2222,187,0,1,1,3,0.0,1.0
2,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,62,2108,251,0,1,0,4,1.0,0.0
2,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,45,2026,237,0,1,0,4,0.0,0.0
3,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,60,2158,91,0,1,0,2,1.0,0.0
4,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,55,2386,35,0,1,2,1,0.0,0.0
5,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,60,2596,493,1,1,3,5,0.0,1.0
5,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,51,2472,971,0,1,2,7,1.0,0.0
2,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,60,2634,371,0,1,3,4,0.0,0.0
2,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,45,2216,396,0,1,1,4,0.0,0.0
2,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,1,35,2369,68,1,1,2,2,1.0,0.0
4,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,49,2408,322,1,1,2,4,1.0,0.0
4,52513.510793040114,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,50,2476,317,0,1,2,4,1.0,0.0
4,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,65,2060,222,0,1,0,4,0.0,1.0
3,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,64,2348,177,0,1,1,3,1.0,0.0
2,37432.54516740484,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,62,2638,45,0,1,3,1,1.0,0.0
3,34585.66162269612,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,56,2180,21,0,1,0,0,0.0,0.0
2,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,47,2668,45,0,1,3,1,1.0,0.0
2,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,72,2217,1899,2,0,1,9,1.0,0.0
5,38191.12244875251,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,48,2163,42,0,1,0,1,1.0,0.0
3,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,44,2364,22,0,1,1,0,1.0,0.0
2,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,40,2586,41,0,1,3,1,1.0,0.0
2,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,41,2063,1440,0,0,0,8,1.0,0.0
4,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,48,2315,325,0,1,1,4,1.0,0.0
2,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,47,2279,95,0,1,1,3,1.0,0.0
5,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,48,2163,42,0,1,0,1,1.0,0.0
3,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,45,2628,72,0,1,3,2,0.0,0.0
5,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,48,2085,20,0,1,0,0,1.0,0.0
4,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,64,2393,789,0,1,2,6,1.0,0.0
2,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,46,2014,15,0,1,0,0,0.0,1.0
2,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,48,2138,59,0,1,0,2,0.0,1.0
4,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,52,2431,908,0,1,2,6,0.0,1.0
5,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,51,2616,417,0,1,3,5,1.0,0.0
2,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,59,2642,289,0,1,3,4,1.0,0.0
2,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,48,2099,769,0,1,0,6,1.0,0.0
2,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,67,2126,188,0,1,0,3,1.0,0.0
2,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,63,2693,354,0,1,3,4,0.0,0.0
4,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,50,2647,727,0,1,3,6,1.0,0.0
5,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,53,2703,146,0,1,3,3,1.0,0.0
4,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,69,2435,319,0,1,2,4,1.0,0.0
4,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,67,2215,794,0,1,1,6,1.0,0.0
2,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,70,2680,454,0,1,3,5,1.0,0.0
5,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,1,67,2679,152,0,1,3,3,0.0,1.0
5,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,43,2683,797,0,1,3,6,1.0,0.0
2,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,1,48,2426,1690,3,1,2,9,1.0,0.0
4,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,51,2108,20,0,1,0,0,1.0,0.0
2,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,1,76,2194,1428,1,0,1,8,1.0,0.0
2,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,30,2500,209,0,1,2,4,0.0,0.0
2,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,41,2362,545,0,1,1,5,0.0,0.0
1,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,54,2543,96,0,0,3,3,1.0,0.0
2,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,72,2142,222,0,0,0,4,1.0,0.0
2,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,48,2132,61,0,1,0,2,1.0,0.0
2,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,47,2210,44,0,1,1,1,1.0,0.0
5,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,48,2139,8,0,1,0,0,1.0,0.0
3,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,48,2302,817,0,0,1,6,0.0,0.0
2,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,54,2611,1371,1,1,3,8,0.0,0.0
5,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,51,2113,42,0,1,0,1,1.0,0.0
2,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,61,2532,60,0,0,2,2,1.0,0.0
2,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,50,2459,78,0,1,2,2,1.0,0.0
5,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,46,2455,23,0,1,2,0,1.0,0.0
5,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,48,2286,19,0,1,1,0,1.0,0.0
3,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,62,2092,61,0,1,0,2,0.0,0.0
2,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,48,2468,449,0,0,2,5,0.0,0.0
4,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,37,2447,37,0,1,2,1,1.0,0.0
3,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,47,2143,38,0,1,0,1,0.0,1.0
2,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,35,2169,1131,2,0,0,7,1.0,0.0
2,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,47,2174,34,0,1,0,0,0.0,0.0
2,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,53,2287,294,0,1,1,4,0.0,1.0
3,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,41,2403,48,1,1,2,1,1.0,0.0
2,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,59,2642,289,0,1,3,4,1.0,0.0
3,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,34,2565,30,0,0,3,0,1.0,0.0
2,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,56,2032,125,0,0,0,3,1.0,0.0
2,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,37,2531,156,0,1,2,3,1.0,0.0
2,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,68,2347,70,0,1,1,2,1.0,0.0
4,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,71,2331,22,0,1,1,0,1.0,0.0
2,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,41,2650,65,0,1,3,2,1.0,0.0
4,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,72,2638,1930,1,0,3,9,0.0,1.0
2,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,74,2265,2283,2,0,1,9,1.0,0.0
2,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,62,2230,310,0,0,1,4,1.0,0.0
3,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,49,2528,1319,0,0,2,8,1.0,0.0
2,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,63,2543,879,1,1,3,6,1.0,0.0
5,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,38,2254,1244,0,0,1,8,1.0,0.0
3,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,47,2118,690,0,1,0,6,1.0,0.0
2,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,48,2512,209,0,1,2,4,1.0,0.0
2,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,55,2053,1134,0,0,0,7,1.0,0.0
2,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,1,67,2249,1507,0,0,1,8,0.0,0.0
5,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,53,2251,57,0,1,1,2,0.0,0.0
5,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,55,2693,529,0,0,3,5,1.0,0.0
2,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,51,2062,1091,0,0,0,7,1.0,0.0
2,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,49,2598,180,0,1,3,3,0.0,1.0
2,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,48,2545,77,0,1,3,2,1.0,0.0
2,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,1,50,2182,2349,3,0,0,9,0.0,0.0
5,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,46,2649,534,0,0,3,5,1.0,0.0
4,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,70,2206,556,1,1,1,5,0.0,1.0
2,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,0,61,2351,637,0,1,1,6,1.0,0.0
5,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,65,2113,46,2,1,0,1,1.0,0.0
2,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,42,2029,44,0,1,0,1,1.0,0.0
4,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,34,2407,47,0,1,2,1,1.0,0.0
4,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,57,2406,795,0,1,2,6,0.0,1.0
2,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,67,2517,586,0,1,2,5,1.0,0.0
2,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,68,2417,1574,1,0,2,9,1.0,0.0
5,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,70,2182,13,0,1,0,0,1.0,0.0
2,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,50,2561,1471,0,1,3,8,1.0,0.0
3,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,50,2169,65,0,1,0,2,1.0,0.0
2,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,43,2416,175,0,1,2,3,1.0,0.0
2,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,54,2424,40,0,1,2,1,0.0,0.0
5,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,1,51,2628,1078,2,1,3,7,1.0,0.0
2,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,62,2642,1115,0,1,3,7,1.0,0.0
2,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,66,2543,134,0,1,3,3,1.0,0.0
4,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,64,2566,1540,0,0,3,9,0.0,0.0
5,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,50,2274,87,0,1,1,2,1.0,0.0
4,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,33,2237,217,0,0,1,4,0.0,0.0
5,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,59,2138,1034,1,1,0,7,1.0,0.0
2,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,41,2490,1180,0,1,2,8,0.0,0.0
2,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,60,2645,819,0,1,3,6,1.0,0.0
3,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,39,2285,32,0,1,1,0,1.0,0.0
2,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,40,2323,46,0,1,1,1,1.0,0.0
3,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,44,2707,1159,0,1,3,7,1.0,0.0
4,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,44,2460,860,0,1,2,6,0.0,0.0
4,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,50,1972,1631,0,0,0,9,1.0,0.0
5,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,74,2024,444,1,1,0,5,1.0,0.0
2,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,65,2510,1910,1,1,2,9,1.0,0.0
4,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,48,2229,380,0,1,1,4,1.0,0.0
5,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,1,49,2414,736,0,1,2,6,1.0,0.0
5,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,70,2574,269,0,1,3,4,0.0,1.0
2,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,32,2336,2524,3,0,1,9,1.0,0.0
2,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,42,2284,612,0,1,1,5,1.0,0.0
2,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,30,2175,75,0,1,0,2,1.0,0.0
2,65492.0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,61,2142,1045,0,0,0,7,1.0,0.0
2,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,43,2235,55,0,1,1,1,0.0,1.0
5,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,51,2709,1064,1,1,3,7,1.0,0.0
2,71706.0,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,61,2638,1443,0,1,3,8,1.0,0.0
2,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,32,2545,1366,0,0,3,8,1.0,0.0
4,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,45,2503,436,0,1,2,5,1.0,0.0
3,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,47,2143,38,0,1,0,1,0.0,1.0
2,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,43,2686,436,0,1,3,5,1.0,0.0
4,54108.0,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,47,2588,747,0,1,3,6,1.0,0.0
5,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,65,2704,1396,1,0,3,8,0.0,0.0
4,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,46,2097,928,1,0,0,7,1.0,0.0
4,57136.0,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,48,2368,642,0,1,2,6,1.0,0.0
3,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,45,2572,1048,1,1,3,7,1.0,0.0
5,78931.0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,49,2289,943,0,0,1,7,1.0,0.0
2,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,62,2426,907,0,1,2,6,1.0,0.0
2,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,32,2181,1198,0,0,0,8,1.0,0.0
4,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,45,2655,120,0,1,3,3,0.0,0.0
2,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,55,2550,1658,0,1,3,9,1.0,0.0
2,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,34,2123,1638,0,0,0,9,1.0,0.0
3,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,1,43,2472,73,0,0,2,2,1.0,0.0
2,51766.0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,40,2097,275,0,1,0,4,0.0,0.0
2,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,58,2555,854,0,1,3,6,1.0,0.0
2,33039.0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,42,2350,78,0,1,1,2,1.0,0.0
4,37787.0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,48,2293,106,0,1,1,3,1.0,0.0
2,27242.0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,1,50,2654,106,0,1,3,3,0.0,0.0
5,87188.0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,1,37,2379,1923,0,0,2,9,0.0,0.0
2,69930.0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,49,2439,1662,0,0,2,9,1.0,0.0
2,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,44,2121,84,0,1,0,2,0.0,0.0
5,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,47,2101,48,0,1,0,1,1.0,0.0
2,3502.0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,47,2447,5,0,1,2,0,0.0,0.0
2,58597.0,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,44,2627,733,0,1,3,6,1.0,0.0
5,82032.0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,72,2092,1234,0,0,0,8,0.0,1.0
2,28087.0,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,62,2549,112,0,1,3,3,1.0,0.0
5,74004.0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,1,33,2181,1658,2,0,0,9,0.0,0.0
2,19740.0,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,60,2458,55,0,1,2,1,1.0,0.0
3,57036.0,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,45,2593,1513,1,1,3,8,1.0,0.0
3,53083.0,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,62,2406,271,1,1,2,4,1.0,0.0
5,69283.0,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,45,2035,904,0,1,0,6,1.0,0.0
